iter	Passed	Remaining
752	14813	4859
753	14832	4839
754	14853	4819
755	14876	4801
756	14895	4781
757	14915	4761
758	14934	4742
759	14954	4722
760	14974	4702
761	14994	4683
762	15010	4662
763	15028	4642
764	15048	4622
765	15068	4603
766	15089	4583
767	15110	4564
768	15129	4544
769	15149	4525
770	15168	4505
771	15187	4485
772	15220	4469
773	15239	4449
774	15260	4430
775	15279	4410
776	15300	4391
777	15320	4371
778	15338	4351
779	15354	4330
780	15374	4311
781	15393	4291
782	15409	4270
783	15428	4250
784	15447	4230
785	15467	4211
786	15486	4191
787	15505	4171
788	15525	4151
789	15544	4132
790	15564	4112
791	15583	4092
792	15602	4072
793	15622	4053
794	15641	4033
795	15660	4013
796	15682	3994
797	15703	3974
798	15723	3955
799	15743	3935
800	15765	3916
801	15781	3896
802	15799	3876
803	15819	3856
804	15839	3836
805	15857	3816
806	15879	3797
807	15897	3777
808	15917	3757
809	15936	3738
810	15955	3718
811	15975	3698
812	15993	3678
813	16012	3658
814	16031	3638
815	16052	3619
816	16073	3600
817	16089	3579
818	16109	3560
819	16128	3540
820	16149	3520
821	16169	3501
822	16188	3481
823	16208	3461
824	16226	3441
825	16245	3422
826	16264	3402
827	16286	3383
828	16306	3363
829	16342	3347
830	16361	3327
831	16381	3307
832	16402	3288
833	16421	3268
834	16438	3248
835	16456	3228
836	16476	3208
837	16495	3188
838	16513	3168
839	16535	3149
840	16555	3130
841	16575	3110
842	16597	3091
843	16617	3071
844	16637	3051
845	16656	3032
846	16675	3012
847	16694	2992
848	16714	2972
849	16735	2953
850	16755	2933
851	16775	2914
852	16794	2894
853	16812	2874
854	16831	2854
855	16846	2834
856	16866	2814
857	16883	2794
858	16903	2774
859	16921	2754
860	16942	2735
861	16961	2715
862	16981	2695
863	17001	2676
864	17021	2656
865	17040	2636
866	17060	2617
867	17081	2597
868	17100	2577
869	17120	2558
870	17141	2538
871	17161	2519
872	17182	2499
873	17202	2479
874	17222	2460
875	17242	2440
876	17264	2421
877	17280	2401
878	17301	2381
879	17321	2362
880	17341	2342
881	17362	2322
882	17381	2303
883	17401	2283
884	17421	2263
885	17441	2244
886	17462	2224
887	17482	2204
888	17499	2184
889	17518	2165
890	17538	2145
891	17559	2126
892	17580	2106
893	17600	2086
894	17619	2067
895	17636	2047
896	17656	2027
897	17676	2007
898	17695	1988
899	17716	1968
900	17736	1948
901	17756	1929
902	17776	1909
903	17795	1889
904	17815	1870
905	17834	1850
906	17853	1830
907	17872	1810
908	17891	1791
909	17908	1771
910	17928	1751
911	17947	1731
912	17966	1712
913	17985	1692
914	18006	1672
915	18028	1653
916	18047	1633
917	18067	1613
918	18087	1594
919	18108	1574
920	18129	1555
921	18148	1535
922	18165	1515
923	18185	1495
924	18206	1476
925	18227	1456
926	18247	1436
927	18270	1417
928	18293	1398
929	18315	1378
930	18339	1359
931	18360	1339
932	18384	1320
933	18406	1300
934	18428	1281
935	18451	1261
936	18473	1242
937	18495	1222
938	18516	1202
939	18538	1183
940	18564	1163
941	18591	1144
942	18613	1125
943	18638	1105
944	18659	1086
945	18682	1066
946	18706	1046
947	18729	1027
948	18749	1007
949	18770	987
950	18790	968
951	18810	948
952	18829	928
953	18848	908
954	18865	888
955	18884	869
956	18904	849
957	18923	829
958	18942	809
959	18961	790
960	18979	770
961	18998	750
962	19016	730
963	19036	710
964	19056	691
965	19075	671
966	19096	651
967	19116	631
968	19136	612
969	19155	592
970	19176	572
971	19196	552
972	19214	533
973	19234	513
974	19252	493
975	19273	473
976	19290	454
977	19308	434
978	19329	414
979	19348	394
980	19366	375
981	19388	355
982	19409	335
983	19427	315
984	19446	296
985	19466	276
986	19485	256
987	19507	236
988	19528	217
989	19548	197
990	19564	177
991	19583	157
992	19602	138
993	19622	118
994	19643	98
995	19662	78
996	19681	59
997	19702	39
998	19722	19
999	19741	0
