iter	Passed	Remaining
537	14268	12252
538	14295	12226
539	14322	12200
540	14346	12172
541	14372	12144
542	14395	12115
543	14419	12086
544	14445	12059
545	14464	12027
546	14488	11998
547	14514	11971
548	14545	11949
549	14569	11920
550	14597	11894
551	14625	11870
552	14654	11845
553	14677	11815
554	14700	11786
555	14726	11759
556	14753	11733
557	14781	11708
558	14807	11681
559	14833	11654
560	14861	11629
561	14889	11604
562	14914	11576
563	14935	11546
564	14963	11520
565	14989	11493
566	15018	11469
567	15046	11444
568	15075	11419
569	15101	11392
570	15127	11365
571	15152	11337
572	15182	11313
573	15211	11289
574	15244	11267
575	15272	11242
576	15298	11215
577	15325	11189
578	15351	11162
579	15373	11132
580	15400	11106
581	15429	11081
582	15461	11059
583	15488	11033
584	15519	11009
585	15546	10983
586	15573	10957
587	15595	10927
588	15618	10898
589	15648	10874
590	15680	10851
591	15705	10824
592	15727	10794
593	15752	10766
594	15777	10739
595	15801	10711
596	15828	10684
597	15858	10660
598	15890	10637
599	15918	10612
600	15947	10587
601	15973	10560
602	15995	10531
603	16018	10502
604	16050	10479
605	16082	10456
606	16110	10430
607	16137	10404
608	16166	10379
609	16195	10354
610	16217	10325
611	16238	10294
612	16263	10267
613	16291	10241
614	16321	10217
615	16347	10190
616	16375	10164
617	16398	10136
618	16424	10109
619	16447	10080
620	16471	10052
621	16496	10024
622	16524	9999
623	16551	9973
624	16580	9948
625	16605	9920
626	16629	9893
627	16650	9863
628	16675	9835
629	16699	9807
630	16726	9781
631	16754	9755
632	16780	9728
633	16808	9703
634	16833	9675
635	16857	9648
636	16880	9619
637	16905	9592
638	16934	9567
639	16959	9539
640	16986	9513
641	17014	9487
642	17041	9461
643	17065	9433
644	17092	9407
645	17117	9380
646	17147	9355
647	17170	9327
648	17195	9299
649	17220	9272
650	17246	9246
651	17271	9218
652	17292	9189
653	17322	9164
654	17351	9139
655	17379	9113
656	17402	9085
657	17430	9059
658	17454	9031
659	17475	9002
660	17499	8974
661	17527	8949
662	17557	8924
663	17586	8899
664	17615	8873
665	17646	8849
666	17677	8825
667	17710	8802
668	17743	8778
669	17776	8755
670	17808	8731
671	17837	8706
672	17865	8680
673	17894	8655
674	17924	8630
675	17954	8605
676	17993	8584
677	18024	8560
678	18055	8535
679	18091	8513
680	18130	8492
681	18173	8473
682	18217	8455
683	18253	8432
684	18284	8408
685	18316	8384
686	18349	8359
687	18382	8336
688	18405	8307
689	18429	8279
690	18453	8252
691	18477	8224
692	18502	8196
693	18525	8168
694	18548	8139
695	18575	8113
696	18601	8086
697	18627	8059
698	18652	8031
699	18673	8002
700	18699	7975
701	18721	7947
702	18745	7919
703	18768	7891
704	18790	7862
705	18815	7835
706	18844	7809
707	18871	7783
708	18900	7757
709	18923	7729
710	18948	7701
711	18968	7672
712	18989	7643
713	19014	7616
714	19042	7590
715	19072	7564
716	19099	7538
717	19127	7512
718	19157	7487
719	19183	7460
720	19205	7431
721	19231	7405
722	19256	7377
723	19285	7351
724	19309	7324
725	19337	7298
726	19363	7271
727	19388	7243
728	19410	7215
729	19431	7186
730	19460	7161
731	19483	7133
732	19511	7107
733	19539	7080
734	19563	7053
735	19591	7027
736	19614	6999
737	19638	6971
738	19663	6944
739	19693	6919
740	19723	6893
741	19759	6870
742	19786	6843
743	19814	6817
744	19840	6791
745	19864	6763
746	19892	6737
747	19923	6712
748	19949	6685
749	19976	6658
750	20003	6632
751	20027	6604
752	20053	6578
753	20079	6551
754	20100	6522
755	20127	6496
756	20154	6469
757	20182	6443
758	20208	6416
759	20236	6390
760	20261	6363
761	20286	6336
762	20309	6308
763	20333	6280
764	20360	6254
765	20389	6228
766	20412	6200
767	20436	6173
768	20463	6147
769	20490	6120
770	20514	6093
771	20537	6065
772	20561	6038
773	20590	6012
774	20618	5986
775	20650	5960
776	20681	5935
777	20712	5910
778	20743	5884
779	20772	5858
780	20796	5831
781	20823	5804
782	20849	5778
783	20877	5751
784	20903	5725
785	20929	5698
786	20957	5672
787	20983	5645
788	21008	5618
789	21031	5590
790	21058	5564
791	21083	5536
792	21111	5510
793	21136	5483
794	21160	5456
795	21187	5430
796	21214	5403
797	21237	5375
798	21260	5348
799	21288	5322
800	21316	5295
801	21345	5269
802	21372	5243
803	21397	5216
804	21420	5188
805	21444	5161
806	21468	5134
807	21491	5106
808	21521	5081
809	21549	5054
810	21577	5028
811	21603	5001
812	21627	4974
813	21651	4947
814	21670	4919
815	21692	4891
816	21722	4865
817	21750	4839
818	21776	4812
819	21803	4786
820	21831	4759
821	21857	4733
822	21883	4706
823	21908	4679
824	21930	4651
825	21961	4626
826	21992	4600
827	22021	4574
828	22045	4547
829	22070	4520
830	22094	4493
831	22120	4466
832	22148	4440
833	22176	4413
834	22200	4387
835	22229	4360
836	22256	4334
837	22281	4307
838	22303	4279
839	22324	4252
840	22348	4225
841	22370	4197
842	22396	4171
843	22420	4144
844	22446	4117
845	22472	4090
846	22495	4063
847	22520	4036
848	22544	4009
849	22572	3983
850	22594	3956
851	22625	3930
852	22651	3903
853	22678	3877
854	22703	3850
855	22730	3823
856	22755	3796
857	22776	3769
858	22803	3743
859	22831	3716
860	22856	3689
861	22883	3663
862	22909	3636
863	22935	3610
864	22963	3583
865	22986	3556
866	23009	3529
867	23035	3503
868	23057	3475
869	23087	3449
870	23110	3422
871	23135	3396
872	23159	3369
873	23191	3343
874	23221	3317
875	23248	3290
876	23277	3264
877	23308	3238
878	23340	3212
879	23363	3185
880	23387	3159
881	23411	3132
882	23441	3106
883	23471	3079
884	23492	3052
885	23525	3027
886	23560	3001
887	23596	2976
888	23624	2949
889	23651	2923
890	23673	2896
891	23707	2870
892	23751	2845
893	23794	2821
894	23839	2796
895	23877	2771
896	23906	2745
897	23938	2719
898	23969	2692
899	23999	2666
900	24031	2640
901	24057	2613
902	24082	2586
903	24106	2559
904	24135	2533
905	24160	2506
906	24189	2480
907	24217	2453
908	24249	2427
909	24279	2401
910	24304	2374
911	24334	2348
912	24363	2321
913	24398	2295
914	24427	2269
915	24457	2242
916	24488	2216
917	24519	2190
918	24551	2163
919	24587	2138
920	24617	2111
921	24650	2085
922	24680	2058
923	24707	2032
924	24744	2006
925	24791	1981
926	24825	1955
927	24858	1928
928	24894	1902
929	24925	1876
930	24953	1849
931	24978	1822
932	25002	1795
933	25033	1768
934	25066	1742
935	25096	1716
936	25126	1689
937	25157	1662
938	25183	1635
939	25212	1609
940	25244	1582
941	25274	1556
942	25304	1529
943	25337	1503
944	25368	1476
945	25401	1449
946	25451	1424
947	25489	1398
948	25521	1371
949	25555	1345
950	25587	1318
951	25618	1291
952	25649	1264
953	25673	1237
954	25698	1210
955	25727	1184
956	25751	1157
957	25780	1130
958	25811	1103
959	25839	1076
960	25867	1049
961	25894	1022
962	25917	995
963	25943	968
964	25971	941
965	26009	915
966	26040	888
967	26067	861
968	26095	834
969	26123	807
970	26152	781
971	26180	754
972	26207	727
973	26236	700
974	26263	673
975	26292	646
976	26321	619
977	26345	592
978	26369	565
979	26397	538
980	26423	511
981	26452	484
982	26479	457
983	26507	431
984	26532	404
985	26559	377
986	26581	350
987	26609	323
988	26637	296
989	26663	269
990	26688	242
991	26714	215
992	26741	188
993	26765	161
994	26787	134
995	26814	107
996	26844	80
997	26871	53
998	26900	26
999	26925	0
