iter	Passed	Remaining
340	262768	507813
341	263487	506944
342	264190	506045
343	264889	505138
344	265597	504250
345	266306	503366
346	267112	502664
347	267934	501992
348	268759	501324
349	269534	500564
350	270425	500017
351	271252	499351
352	272072	498670
353	272821	497861
354	273760	497396
355	274629	496801
356	275490	496191
357	276222	495348
358	277021	494625
359	277779	493829
360	278551	493059
361	279276	492206
362	280052	491441
363	280896	490797
364	281697	490075
365	282598	489528
366	283437	488871
367	284217	488113
368	284901	487189
369	285615	486317
370	286426	485612
371	287334	485069
372	288078	484249
373	288874	483516
374	289677	482795
375	290493	482096
376	291309	481394
377	292089	480634
378	292816	479786
379	293779	479324
380	294496	478460
381	295321	477771
382	296139	477071
383	296987	476416
384	297835	475762
385	298567	474923
386	299306	474095
387	300145	473424
388	301010	472796
389	301810	472062
390	302633	471365
391	303400	470579
392	304291	469987
393	305237	469476
394	306012	468703
395	306863	468044
396	307667	467312
397	308544	466692
